id_genera;id_generado;fecha
2058;93873;18/04/1934
8766;93874;29/02/1944
6990;93875;16/12/1924
1732;93876;30/09/1915
2660;93877;12/09/1983
2676;93878;08/12/1932
2698;93879;09/12/1917
3961;93880;23/01/1946
3281;93881;22/02/1960
38;93882;12/11/1915
3258;93883;19/05/1980
8411;93884;06/09/1990
2801;93885;17/12/1962
6428;93886;15/04/1971
2330;93887;08/06/1924
5520;93888;24/12/2008
1735;93889;22/07/2001
2392;93890;15/01/1969
8189;93891;03/09/1961
2782;93892;24/10/1908
1602;93893;17/09/1934
7974;93894;23/02/2007
59;93895;14/10/1995
7206;93896;11/06/1963
2065;93897;01/12/1932
7224;93898;25/02/1978
8719;93899;08/11/2017
4668;93900;24/05/1919
8435;93901;09/01/2006
5126;93902;03/04/1992
555;93903;13/05/2019
6955;93904;07/05/2019
2428;93905;19/10/1982
1377;93906;16/03/1912
9548;93907;02/07/2005
671;93908;02/12/2019
6031;93909;08/08/1902
5144;93910;11/02/1997
7648;93911;30/12/1975
402;93912;22/02/1985
83;93913;05/09/1956
4832;93914;05/03/2005
9380;93915;19/08/1951
1851;93916;06/02/1911
2532;93917;27/07/1936
5082;93918;08/07/2013
6114;93919;26/07/1923
3971;93920;07/12/1984
5018;93921;02/04/2016
7228;93922;21/03/1982
5716;93923;27/11/2006
2988;93924;02/02/1974
3785;93925;06/08/1907
4283;93926;29/09/2008
812;93927;17/01/1953
5536;93928;06/07/1999
5702;93929;14/07/1985
5504;93930;21/05/2002
6334;93931;20/09/1909
5257;93932;07/11/1923
6781;93933;19/01/1952
838;93934;14/02/1925
1561;93935;13/01/1904
8312;93936;19/01/1974
7157;93937;25/12/1936
6673;93938;16/03/1965
6451;93939;29/02/2000
8197;93940;02/02/2019
641;93941;21/05/2007
2875;93942;26/12/1958
4238;93943;25/10/1924
9853;93944;22/06/1956
8216;93945;26/09/1963
5467;93946;10/03/1941
1747;93947;21/12/1928
5010;93948;18/03/1901
7969;93949;30/07/2019
385;93950;18/05/2013
4877;93951;01/11/1913
8481;93952;03/01/1934
9169;93953;26/04/1940
7776;93954;07/08/1986
2385;93955;02/01/1966
2720;93956;03/10/1983
6491;93957;09/11/2018
5366;93958;06/12/1903
3413;93959;07/09/1925
6868;93960;17/06/1980
9152;93961;19/03/1994
9361;93962;30/11/1999
6601;93963;09/02/1915
6362;93964;19/09/1962
8396;93965;09/11/1929
5240;93966;24/01/1997
2717;93967;28/10/1970
7486;93968;13/09/1959
482;93969;03/01/1936
8244;93970;01/05/1987
4314;93971;22/08/1934
9270;93972;12/08/1903
5441;93973;22/10/1984
9966;93974;12/12/1963
3657;93975;23/02/1982
8912;93976;18/03/1941
5278;93977;25/02/1944
7529;93978;03/11/1955
1100;93979;01/10/1901
7761;93980;27/04/1969
8877;93981;02/06/1908
2886;93982;21/04/1961
3674;93983;31/07/1902
2292;93984;23/05/1937
815;93985;16/01/1981
3443;93986;11/09/1966
7783;93987;13/06/2012
4762;93988;22/08/1953
7876;93989;20/08/2015
4988;93990;30/05/2007
8287;93991;14/05/1998
3752;93992;21/07/1973
615;93993;23/05/1948
5583;93994;28/09/1970
2539;93995;15/04/1957
7037;93996;03/05/1954
5416;93997;27/01/1935
9634;93998;04/10/1903
6903;93999;05/05/1907
5874;94000;22/02/1985
4333;94001;10/01/1996
9807;94002;23/03/1923
4752;94003;28/08/1981
5620;94004;04/04/1909
2369;94005;16/02/1971
3563;94006;10/06/2015
565;94007;05/09/2013
8962;94008;11/03/1938
962;94009;29/03/1991
563;94010;15/07/1934
5784;94011;20/12/2004
5739;94012;28/04/1960
2692;94013;09/02/1931
1260;94014;07/09/1970
6611;94015;05/10/1966
3625;94016;03/12/1966
720;94017;20/10/1972
8063;94018;15/10/1939
4749;94019;08/01/1913
4796;94020;12/07/1935
2992;94021;05/02/1938
3253;94022;12/08/1933
8350;94023;08/11/2016
519;94024;22/02/2009
7674;94025;12/09/1935
4381;94026;27/09/1995
1142;94027;31/08/1939
863;94028;22/09/1936
7552;94029;20/12/1960
154;94030;24/12/1978
3284;94031;20/08/1970
9691;94032;28/11/2017
7261;94033;27/03/1916
7086;94034;24/12/1997
325;94035;07/07/1907
9969;94036;02/07/1939
4378;94037;09/08/1911
2222;94038;02/03/1923
3454;94039;16/04/2014
9482;94040;26/10/1997
4858;94041;17/12/1931
3735;94042;18/09/1920
908;94043;20/08/1928
6362;94044;09/07/1934
2732;94045;07/10/1972
1176;94046;25/02/1911
1681;94047;22/10/2008
6554;94048;09/12/1941
5409;94049;20/03/1955
1143;94050;19/04/1987
8097;94051;28/12/1903
4564;94052;19/05/1903
8542;94053;13/06/1982
7536;94054;08/10/1929
4378;94055;13/01/1992
2124;94056;07/04/1931
7956;94057;22/11/1910
1476;94058;18/10/1932
7481;94059;05/03/1972
2426;94060;22/12/2019
2285;94061;27/01/1928
6050;94062;16/07/2007
407;94063;19/03/1957
5856;94064;17/05/1909
8081;94065;12/09/1920
1073;94066;16/09/1984
2724;94067;16/11/1951
6407;94068;10/02/1954
2910;94069;30/03/1953
1348;94070;16/05/1953
8157;94071;08/11/1942
646;94072;04/10/2013
6619;94073;15/03/1978
2654;94074;26/09/1937
3266;94075;13/03/1938
4221;94076;28/06/1910
8937;94077;21/07/1931
8011;94078;25/03/1989
5939;94079;12/03/1942
3120;94080;05/02/1991
2767;94081;09/07/1903
5981;94082;18/01/1916
3924;94083;17/03/1957
5301;94084;07/07/1967
2743;94085;06/12/1957
7186;94086;13/10/2001
2714;94087;12/09/1996
3779;94088;20/06/2011
9634;94089;24/04/1905
5000;94090;07/01/1943
6211;94091;19/03/2000
9450;94092;21/03/1927
8;94093;09/10/2007
2927;94094;28/07/1948
6007;94095;01/12/1927
583;94096;06/03/1944
9858;94097;04/04/1990
4299;94098;10/01/1993
937;94099;17/08/1965
2187;94100;18/04/1931
6119;94101;03/01/1912
1572;94102;29/07/1905
9188;94103;10/11/1984
8104;94104;15/04/1940
4059;94105;11/05/1915
2245;94106;08/11/1954
1666;94107;22/02/1977
3676;94108;13/07/2018
9745;94109;24/07/2000
9287;94110;11/07/1998
6075;94111;26/09/2012
2993;94112;24/07/1921
3422;94113;31/07/2009
7228;94114;05/02/1941
8356;94115;20/07/1982
3749;94116;15/09/1946
786;94117;10/05/1948
9753;94118;14/11/1906
6402;94119;09/10/1980
6675;94120;18/05/1947
1369;94121;13/02/1921
15;94122;08/07/1934
446;94123;25/04/1996
3861;94124;22/06/1919
2406;94125;17/08/2010
6387;94126;30/07/1943
8602;94127;11/02/1978
7485;94128;05/05/1996
7481;94129;05/04/1991
1698;94130;27/01/1975
4566;94131;12/12/1947
8234;94132;14/11/1906
268;94133;09/02/2017
1887;94134;21/03/2008
495;94135;13/07/1911
3537;94136;16/12/1991
4931;94137;03/02/1995
2516;94138;25/06/1942
6823;94139;16/09/2005
4911;94140;04/08/1976
8963;94141;29/04/1988
7179;94142;17/06/2003
4490;94143;23/10/2012
3237;94144;09/01/2002
2949;94145;01/07/1985
8581;94146;12/05/1960
781;94147;22/06/1918
3945;94148;04/10/1951
7465;94149;10/07/1956
5958;94150;10/09/1906
3525;94151;29/12/1950
6204;94152;29/10/1936
4694;94153;09/11/1919
5550;94154;20/02/2010
2549;94155;27/09/1989
3955;94156;12/09/2013
5832;94157;22/07/2008
2830;94158;17/08/2010
9799;94159;20/05/1960
2716;94160;28/12/1998
7141;94161;22/11/2009
1154;94162;08/07/2006
9195;94163;24/02/1932
8705;94164;27/01/1902
8019;94165;03/11/1924
401;94166;09/08/1957
5439;94167;02/09/1950
3273;94168;23/12/1973
1586;94169;29/01/1905
7964;94170;19/08/1925
846;94171;30/03/1942
3207;94172;25/10/1956
3556;94173;03/11/1983
3287;94174;19/01/1951
8620;94175;06/09/1903
7042;94176;05/06/2017
5043;94177;22/03/2018
9504;94178;13/08/1923
5711;94179;24/05/1964
7110;94180;27/03/1966
1492;94181;15/03/1961
2931;94182;20/06/2006
1729;94183;01/03/1988
5174;94184;04/04/1955
3034;94185;04/07/1941
2321;94186;18/03/1913
310;94187;04/02/1932
1972;94188;30/04/1975
3640;94189;17/06/1992
2169;94190;18/10/1968
8369;94191;27/12/1947
5988;94192;27/05/1979
372;94193;26/02/1989
9873;94194;06/11/1970
4116;94195;23/10/1986
3282;94196;24/08/2004
6590;94197;17/10/1902
6536;94198;23/03/1993
9046;94199;31/03/2011
7728;94200;03/06/1949
7091;94201;24/02/2017
6743;94202;25/01/1912
6828;94203;30/12/1961
5872;94204;06/09/2017
5705;94205;09/05/1952
2749;94206;15/01/1956
1946;94207;29/05/1913
5556;94208;31/03/2017
5697;94209;05/10/2008
2093;94210;22/04/1960
8399;94211;27/12/2012
2726;94212;23/06/1938
3751;94213;14/08/1989
6785;94214;15/06/1991
6529;94215;29/03/1933
2851;94216;26/12/2007
9717;94217;29/04/1943
8123;94218;05/03/1983
6442;94219;02/08/1903
9686;94220;27/09/1952
8621;94221;22/09/2002
7799;94222;28/03/1933
7926;94223;07/06/1975
504;94224;16/08/2015
2029;94225;30/08/2006
4578;94226;31/05/1970
8049;94227;10/09/1944
3528;94228;04/05/1973
3463;94229;28/06/1963
383;94230;18/03/1953
7792;94231;16/03/1909
9136;94232;19/08/1907
435;94233;19/10/1987
2095;94234;23/12/1992
4918;94235;26/03/2001
7464;94236;16/11/1920
8075;94237;16/01/1969
6149;94238;13/03/1981
3414;94239;16/11/1952
699;94240;30/10/2014
4983;94241;08/04/1908
8079;94242;17/03/1967
1476;94243;14/04/1960
9506;94244;30/07/1945
9209;94245;11/04/1978
1967;94246;08/05/1967
9106;94247;15/06/1937
5341;94248;17/07/1959
1297;94249;28/08/1933
7050;94250;25/06/1950
5699;94251;20/02/1986
333;94252;15/02/1952
9810;94253;01/05/1966
5957;94254;19/07/1951
9486;94255;01/11/1918
5462;94256;24/12/1950
751;94257;25/11/1923
6260;94258;09/11/1990
4264;94259;20/02/1912
6691;94260;15/07/1956
3747;94261;17/12/1985
7634;94262;24/01/2018
2039;94263;24/02/1979
5533;94264;02/06/1959
3681;94265;06/06/1979
6156;94266;11/01/1915
3375;94267;17/02/1933
5433;94268;07/06/1977
479;94269;07/07/1977
423;94270;19/10/1927
3335;94271;04/01/1990
5669;94272;13/09/1916
5449;94273;11/06/2016
8533;94274;23/01/1969
1976;94275;11/09/1983
7518;94276;28/10/1943
8785;94277;07/03/1997
1338;94278;07/08/1912
720;94279;11/11/1995
2586;94280;28/10/1926
8131;94281;16/07/1970
152;94282;30/03/1957
4381;94283;20/03/1912
9739;94284;22/01/1921
1846;94285;30/04/1913
98;94286;19/02/2016
4826;94287;08/02/1906
9633;94288;04/09/2014
7485;94289;09/03/1988
3056;94290;24/12/1929
1366;94291;28/05/2009
3673;94292;06/08/2014
5680;94293;12/02/1908
8692;94294;08/03/1941
5755;94295;16/07/1978
5433;94296;29/07/1928
6927;94297;04/05/2008
846;94298;08/02/1917
1541;94299;21/05/1968
2768;94300;10/09/2013
7691;94301;29/03/1940
4907;94302;23/01/2008
4073;94303;03/05/1990
8172;94304;29/11/1914
7796;94305;16/11/2009
4643;94306;23/02/2013
8082;94307;05/04/1921
5418;94308;16/08/2011
6589;94309;20/12/1975
8628;94310;09/01/1960
7169;94311;04/10/1993
2693;94312;18/03/1947
853;94313;28/03/1960
4414;94314;31/05/2007
3817;94315;31/08/1971
5716;94316;29/03/1990
9266;94317;24/10/1931
9584;94318;06/10/1965
956;94319;08/06/1932
2580;94320;11/04/1948
3892;94321;23/06/1914
3762;94322;10/02/1981
7989;94323;06/10/1911
1890;94324;19/05/1967
6378;94325;12/05/1971
9450;94326;07/06/1958
8793;94327;18/12/1948
6202;94328;03/11/1987
8796;94329;19/01/1956
9620;94330;09/12/1981
6227;94331;06/08/1958
2609;94332;22/12/1959
9926;94333;07/12/1989
9283;94334;08/05/1925
88;94335;14/12/1938
7327;94336;19/12/1968
2575;94337;01/03/1921
132;94338;14/01/1915
5444;94339;10/11/1913
2956;94340;25/11/1913
6613;94341;01/09/1985
4975;94342;19/10/1952
8666;94343;04/03/1962
8050;94344;27/05/1966
2200;94345;12/05/1943
5499;94346;19/01/1972
4256;94347;09/10/1993
5937;94348;28/02/2001
3133;94349;18/01/1900
4124;94350;07/08/1991
667;94351;26/04/1997
3606;94352;28/01/2015
919;94353;08/11/2010
3504;94354;31/12/1909
518;94355;30/03/1973
1131;94356;01/12/1924
3688;94357;12/07/1928
3821;94358;11/08/1933
7525;94359;25/03/2002
4899;94360;23/12/1951
4319;94361;21/06/1900
9074;94362;29/09/1950
5215;94363;30/09/1911
948;94364;20/12/1990
3392;94365;19/10/2006
2844;94366;03/03/1905
5911;94367;03/09/1940
9492;94368;20/05/1987
8789;94369;19/08/1984
725;94370;23/08/2010
7312;94371;20/03/1930
7883;94372;24/07/1980
2114;94373;28/02/1910
8910;94374;28/08/1962
3602;94375;14/03/1901
7325;94376;08/01/2019
4210;94377;07/07/1988
9358;94378;10/08/2015
2806;94379;06/02/1930
8696;94380;11/06/1986
6561;94381;02/07/1911
2408;94382;25/12/2009
5248;94383;30/12/2014
7816;94384;26/06/1996
8608;94385;01/02/2007
8430;94386;04/12/1904
7800;94387;07/03/1967
8856;94388;31/10/1923
8780;94389;20/09/2013
1258;94390;25/04/1904
83;94391;17/08/1981
5672;94392;25/08/1980
4106;94393;11/01/1916
9425;94394;17/04/1979
9479;94395;02/03/1941
4012;94396;24/04/1952
8158;94397;09/11/1984
4351;94398;25/04/1974
6739;94399;06/01/1941
3920;94400;27/04/2012
874;94401;22/07/1941
3492;94402;06/11/1937
7890;94403;08/10/1947
5069;94404;24/10/1982
3337;94405;19/04/1994
1000;94406;02/02/1940
5655;94407;27/05/1984
6681;94408;31/08/1977
9112;94409;29/08/1921
9322;94410;13/02/1946
1121;94411;17/05/2015
6404;94412;28/06/1964
427;94413;02/06/1909
209;94414;24/03/1993
7754;94415;06/09/1930
3096;94416;11/02/1975
3228;94417;25/08/1930
3873;94418;02/06/1965
8129;94419;25/10/2006
9860;94420;07/11/2001
8478;94421;01/09/2017
2144;94422;24/03/1933
4288;94423;20/03/1900
4964;94424;17/09/1905
5646;94425;01/10/1956
3051;94426;16/03/1975
3988;94427;20/06/1900
2511;94428;28/04/1982
4550;94429;04/08/1926
324;94430;28/10/1931
1047;94431;03/08/2013
982;94432;27/02/1999
470;94433;08/12/1925
7188;94434;24/08/1962
2148;94435;29/10/1917
3963;94436;20/07/1954
4369;94437;29/11/1906
318;94438;16/04/1900
2106;94439;24/02/1964
5603;94440;04/12/1970
6312;94441;22/06/1911
8019;94442;03/03/1934
4936;94443;30/01/1917
34;94444;23/01/1901
8457;94445;22/04/2004
8313;94446;19/01/1996
1001;94447;19/02/1969
6472;94448;25/10/1913
1368;94449;05/04/1931
9827;94450;20/09/1905
8349;94451;20/03/1943
4610;94452;08/08/1988
3400;94453;05/08/2018
9256;94454;29/09/1942
3926;94455;13/08/1902
4964;94456;22/11/1965
6775;94457;07/01/1928
1717;94458;04/07/1952
7138;94459;04/07/1929
5161;94460;07/05/1908
6351;94461;05/01/2003
6112;94462;06/12/1984
3089;94463;26/02/1969
2884;94464;15/10/1990
8373;94465;22/07/1976
1340;94466;08/06/1934
5829;94467;31/07/1932
7287;94468;11/11/1917
3363;94469;03/09/2012
9117;94470;27/03/2017
9396;94471;28/10/1915
357;94472;14/12/1916
5236;94473;12/03/2005
3022;94474;12/05/1972
5903;94475;17/12/1916
4239;94476;07/11/2008
3549;94477;20/05/1941
3410;94478;18/11/1960
7742;94479;28/09/2008
6982;94480;14/10/1939
4413;94481;14/06/1927
642;94482;04/06/2000
7126;94483;10/06/1944
31;94484;09/03/1929
1530;94485;15/08/1989
9614;94486;28/07/1924
2627;94487;22/09/1938
1611;94488;21/10/2007
3805;94489;14/11/1930
6806;94490;24/08/1919
2867;94491;16/04/2015
1296;94492;10/01/2018
9772;94493;15/03/1948
8632;94494;28/03/1932
3043;94495;07/09/1988
1783;94496;01/06/1985
4055;94497;02/01/1948
8874;94498;08/05/1999
7775;94499;18/12/1929
5188;94500;26/02/1956
7607;94501;03/08/1998
9348;94502;05/04/2016
5278;94503;26/02/1977
6398;94504;25/07/2014
4732;94505;15/04/1969
5579;94506;14/08/1995
8138;94507;29/12/2002
5557;94508;23/11/1924
5215;94509;19/10/1901
2989;94510;08/04/1901
5642;94511;07/11/1920
6579;94512;19/05/1987
453;94513;09/09/1930
1996;94514;07/12/2013
629;94515;03/11/1912
4479;94516;13/01/1939
6381;94517;03/04/1914
7139;94518;21/03/1948
1150;94519;10/10/1959
916;94520;16/05/1978
4981;94521;22/07/1914
2695;94522;14/08/2000
4766;94523;19/01/1909
3184;94524;03/08/2018
4476;94525;03/01/1981
4982;94526;25/09/1959
6032;94527;11/01/2013
7613;94528;14/07/2002
2347;94529;06/11/1932
2347;94530;18/09/1987
4627;94531;10/06/1995
8544;94532;18/09/1936
3835;94533;23/12/1908
3680;94534;05/05/1952
4071;94535;22/11/2013
2926;94536;24/04/1970
1201;94537;12/10/1988
6374;94538;04/10/1930
1679;94539;27/11/1928
667;94540;26/10/1977
9366;94541;04/02/1943
7954;94542;05/01/1921
569;94543;04/02/1904
3963;94544;27/08/2007
440;94545;15/08/1944
996;94546;01/01/1932
2733;94547;24/01/1931
7393;94548;06/02/1958
4638;94549;16/05/1955
112;94550;10/11/1944
4026;94551;28/10/1969
9842;94552;30/05/1945
1220;94553;07/07/1949
4231;94554;26/11/1946
8251;94555;25/02/1965
3913;94556;06/11/1918
3164;94557;19/09/1976
2384;94558;11/09/1994
9132;94559;13/08/1908
9771;94560;11/01/1982
8791;94561;13/07/1962
2914;94562;25/08/1918
5754;94563;26/03/1901
6566;94564;04/04/1970
1356;94565;15/06/1996
3117;94566;07/01/1943
1518;94567;08/10/2014
4432;94568;11/10/1927
9015;94569;07/11/1912
6928;94570;31/10/1951
8538;94571;18/10/1967
3201;94572;28/09/1981
4729;94573;05/11/1987
9375;94574;25/04/1944
3187;94575;22/11/2012
6961;94576;18/03/1906
5650;94577;29/03/1967
4886;94578;26/02/1915
7447;94579;31/05/1932
8915;94580;29/09/1917
2234;94581;26/02/1915
6215;94582;10/12/1921
8515;94583;05/11/1928
9985;94584;23/04/2011
1424;94585;14/10/1995
2801;94586;24/09/1990
5243;94587;02/02/1920
2031;94588;25/10/1925
1112;94589;04/11/2016
9180;94590;21/05/1906
3837;94591;24/05/1966
1939;94592;16/02/1926
9205;94593;02/08/1945
6253;94594;02/03/1995
470;94595;05/03/2009
382;94596;10/12/1921
6984;94597;29/06/1925
6974;94598;13/05/2001
766;94599;25/07/1949
3657;94600;02/03/2012
6578;94601;21/09/1901
9669;94602;14/10/1994
2887;94603;08/05/1937
2637;94604;09/01/2001
3476;94605;25/11/1907
7304;94606;30/01/1921
8891;94607;08/10/1953
4132;94608;01/06/1982
8993;94609;31/03/2012
1750;94610;15/02/1947
9135;94611;11/07/1913
8048;94612;31/05/1907
3967;94613;26/02/2018
8889;94614;22/11/1929
5921;94615;29/04/1937
8589;94616;27/11/1989
4187;94617;20/09/1979
6106;94618;21/04/1913
6621;94619;27/08/1902
4549;94620;17/08/1908
2737;94621;19/05/1906
4821;94622;20/11/2011
7773;94623;23/03/1910
3689;94624;03/06/1953
6373;94625;12/03/1979
4607;94626;13/01/1906
1117;94627;07/02/1976
4732;94628;13/11/1944
1250;94629;13/05/1913
4000;94630;20/04/1921
3362;94631;08/08/1902
3989;94632;09/07/1994
3702;94633;14/02/1968
1582;94634;14/12/1938
8336;94635;01/04/2013
5025;94636;24/02/1909
1672;94637;11/05/1950
1593;94638;04/03/2019
9333;94639;14/05/1973
9691;94640;15/02/1907
3514;94641;07/08/1920
3844;94642;26/07/2006
5138;94643;31/03/1952
7982;94644;03/08/1942
6600;94645;31/12/1960
6158;94646;27/12/2018
202;94647;10/04/1972
6675;94648;07/07/1965
2946;94649;15/02/1955
4622;94650;24/12/1986
1183;94651;01/08/1991
7045;94652;23/12/1900
5772;94653;25/11/1918
8952;94654;29/06/1952
8227;94655;23/02/1911
8357;94656;09/06/1997
2565;94657;06/10/1975
5097;94658;31/07/1938
2522;94659;14/01/1945
4295;94660;03/05/1969
5012;94661;15/11/1991
6752;94662;04/05/1917
6305;94663;13/04/1933
863;94664;29/01/2002
7002;94665;25/03/1951
9395;94666;16/04/2003
4601;94667;25/10/1967
7609;94668;31/08/2007
2611;94669;04/12/1956
4321;94670;10/02/1930
5848;94671;27/11/1928
6547;94672;17/06/1992
1483;94673;20/04/1940
1838;94674;04/05/1955
1207;94675;05/04/2016
6050;94676;04/02/1972
8228;94677;06/08/1989
8601;94678;06/12/1986
1100;94679;12/02/2006
2537;94680;15/03/1966
858;94681;27/05/1914
2055;94682;29/11/1990
8916;94683;18/12/1938
5654;94684;21/05/2019
679;94685;19/05/1947
9460;94686;08/06/1997
8911;94687;01/11/1995
2879;94688;11/08/1904
3402;94689;22/06/1985
6223;94690;08/10/1990
4245;94691;18/04/2019
1618;94692;13/07/1968
6238;94693;06/08/1949
8335;94694;21/12/1923
237;94695;02/06/1937
7537;94696;21/09/1993
2832;94697;05/10/1976
9734;94698;08/09/2004
3115;94699;06/03/1911
5555;94700;11/12/1933
7549;94701;06/05/1922
4386;94702;07/05/1910
3182;94703;21/11/1923
5875;94704;13/09/1988
9452;94705;07/10/2006
6869;94706;03/03/1909
6366;94707;12/07/1924
2644;94708;13/05/1902
6422;94709;23/05/1948
1791;94710;09/05/1924
4520;94711;29/09/1935
2251;94712;26/02/1923
8920;94713;02/03/1934
6575;94714;26/10/2018
7836;94715;28/05/1990
9244;94716;01/06/2003
8287;94717;04/10/1919
1349;94718;14/07/1906
6658;94719;28/03/1974
6241;94720;17/02/1988
6518;94721;27/03/1949
6029;94722;02/01/1925
9754;94723;04/06/1901
8109;94724;29/09/1934
4708;94725;23/05/1983
1564;94726;31/10/2018
5;94727;18/03/1967
5355;94728;29/04/1995
2640;94729;12/07/1901
5482;94730;04/10/1970
6461;94731;04/01/1972
7200;94732;05/08/1918
728;94733;08/06/1930
3887;94734;03/03/1900
9796;94735;06/01/1986
1853;94736;25/04/1950
2372;94737;19/02/1932
9577;94738;03/09/2011
9380;94739;25/12/1955
2837;94740;11/07/1971
4801;94741;17/06/2012
6684;94742;04/05/1906
3718;94743;30/08/2006
8277;94744;31/08/1974
2965;94745;28/08/1995
7373;94746;03/09/1989
8082;94747;10/10/1967
7908;94748;18/07/1957
9526;94749;15/11/1998
6174;94750;20/08/1973
9094;94751;26/12/2005
2240;94752;26/06/1919
5324;94753;12/08/1979
4577;94754;04/08/1919
6028;94755;15/06/1997
7215;94756;24/01/1950
2280;94757;19/10/1915
3590;94758;19/03/1999
7900;94759;17/05/2012
6100;94760;24/09/1980
7330;94761;13/10/1901
703;94762;03/05/2008
9262;94763;21/12/1914
1735;94764;13/01/1988
5076;94765;05/05/1916
6226;94766;20/02/2017
2443;94767;01/09/1965
8964;94768;13/10/1935
593;94769;19/04/2008
7654;94770;03/01/1927
8394;94771;03/09/1904
3342;94772;21/07/1936
8671;94773;12/01/1924
5135;94774;30/09/2007
2758;94775;04/04/1905
1369;94776;24/10/1984
4821;94777;02/02/1959
4285;94778;20/01/1929
8695;94779;06/05/1916
5824;94780;17/12/1910
5023;94781;06/01/2004
3665;94782;10/03/1994
3436;94783;20/09/1976
1010;94784;08/05/1943
6656;94785;23/01/2018
7972;94786;28/11/1950
2314;94787;29/04/1978
7506;94788;11/03/1998
8680;94789;19/08/1951
335;94790;13/04/2017
3564;94791;03/05/1982
7900;94792;25/09/1916
4982;94793;12/03/2007
9766;94794;13/08/1901
2681;94795;12/09/1930
9601;94796;13/12/2004
45;94797;28/09/1930
4534;94798;03/01/1967
1686;94799;04/02/2012
8203;94800;16/03/1965
5660;94801;19/01/1951
7442;94802;03/02/1933
8723;94803;13/08/1946
7451;94804;19/02/1942
4918;94805;22/12/2012
7066;94806;02/07/1922
1226;94807;15/08/1960
3259;94808;23/06/2017
395;94809;12/03/1979
8826;94810;15/09/1981
7977;94811;14/04/1922
2108;94812;29/09/1931
4822;94813;13/09/1985
6895;94814;12/02/1950
5558;94815;17/01/1908
4874;94816;11/09/1950
559;94817;13/05/1909
7622;94818;23/07/2019
5126;94819;02/08/1954
1775;94820;19/08/1976
6246;94821;23/02/1924
9038;94822;12/11/1948
9295;94823;25/04/1918
7011;94824;02/07/1919
3944;94825;15/11/1939
6539;94826;04/09/1987
484;94827;09/05/1970
8914;94828;14/04/1906
2411;94829;20/01/1955
3757;94830;14/04/1981
5079;94831;25/05/1954
2866;94832;13/10/1989
8722;94833;09/03/2014
3475;94834;26/07/1920
8561;94835;28/12/1953
7670;94836;18/08/1989
7868;94837;15/01/1931
642;94838;18/07/1999
2982;94839;11/03/1988
5875;94840;09/09/1916
7185;94841;20/01/1993
8873;94842;11/04/1953
346;94843;03/02/1943
6687;94844;07/02/1986
1560;94845;22/01/1900
6596;94846;28/07/1918
5591;94847;27/03/1925
743;94848;27/08/1920
7437;94849;17/09/1910
8668;94850;15/09/1990
3195;94851;25/04/1968
8912;94852;23/01/1939
8184;94853;09/09/2005
1771;94854;11/02/1921
8687;94855;12/08/2009
1880;94856;08/11/1911
5088;94857;07/04/2017
2877;94858;27/08/2017
6498;94859;25/10/2008
4133;94860;11/02/1937
9120;94861;01/05/1923
505;94862;30/12/2013
1511;94863;09/12/1974
6383;94864;17/10/2012
1431;94865;21/07/1957
6356;94866;03/11/2001
3843;94867;06/08/1961
1278;94868;12/09/1933
4775;94869;02/03/1967
1686;94870;20/10/1959
6684;94871;28/10/1915
4229;94872;31/05/1951
3947;94873;10/11/1989
2569;94874;09/09/1986
3536;94875;03/10/2004
3656;94876;01/07/1985
9132;94877;01/02/2000
3596;94878;16/10/2013
3076;94879;28/10/2019
8097;94880;03/09/1981
2645;94881;23/03/1999
5407;94882;16/11/1937
3880;94883;17/07/1984
5515;94884;13/03/1991
7857;94885;30/06/1974
4230;94886;22/07/1974
5100;94887;15/01/1928
523;94888;19/06/1901
8984;94889;05/09/1994
6409;94890;20/01/1943
821;94891;05/12/1950
963;94892;19/08/1938
6289;94893;04/06/1973
4190;94894;31/05/1942
8241;94895;05/03/1933
2275;94896;05/05/1962
5323;94897;10/10/1921
1835;94898;22/05/1936
4521;94899;18/12/2013
1606;94900;29/04/2004
95;94901;04/03/1994
6972;94902;21/03/2003
7008;94903;28/08/1980
4639;94904;03/01/1931
6131;94905;09/01/1935
5203;94906;19/10/1956
8966;94907;22/03/1907
8258;94908;04/05/1979
2043;94909;14/01/1927
4920;94910;19/09/1930
8696;94911;07/10/2018
4739;94912;13/05/1929
2149;94913;18/10/2001
7693;94914;13/06/1917
6612;94915;30/11/1993
7809;94916;27/04/1966
2855;94917;04/12/1900
216;94918;23/02/1976
8547;94919;14/03/1981
5770;94920;08/10/1938
410;94921;05/05/1924
7985;94922;02/09/1936
871;94923;15/01/1924
9554;94924;29/03/1980
5705;94925;03/06/1971
5295;94926;05/11/1988
1189;94927;26/12/1993
4522;94928;04/01/1954
8507;94929;18/02/1941
7412;94930;27/11/1943
1289;94931;28/05/2003
2076;94932;30/12/1928
1722;94933;26/04/1908
3673;94934;14/04/1915
6810;94935;20/01/1973
4008;94936;19/05/1943
4983;94937;26/08/1922
7198;94938;19/05/1915
4627;94939;31/08/1916
7600;94940;16/02/2001
6141;94941;30/10/1995
6302;94942;20/04/1930
9055;94943;07/10/2006
7568;94944;26/06/2018
6685;94945;12/02/1985
3890;94946;27/12/1951
9050;94947;14/09/1929
9730;94948;08/09/1927
374;94949;19/09/1959
1118;94950;24/05/2009
1683;94951;13/02/2016
5097;94952;02/05/1988
2224;94953;23/11/1902
8192;94954;20/11/1922
6272;94955;16/02/1909
9028;94956;17/07/1964
